TXN500000,REFN9DAR53P,Credit Card
TXN500001,REF6XH9TRWO,UPI
TXN500002,REFM4N13U1U,Credit Card
TXN500003,REFA8A9Q1YM,Wallet
TXN500004,REFIQD5PRR2,Debit Card
TXN500005,REFMTCOH6OI,Wallet
TXN500006,REFV7NBUK0H,Wallet
TXN500007,REFRWZB9K6Z,Debit Card
TXN500008,REFTCAUGVFW,Net Banking
TXN500009,REF6GARQUS2,Net Banking
TXN500010,REFJDS57D02,Net Banking
TXN500011,REFR3XBL97R,UPI
TXN500012,REFCQZ8M4NW,Debit Card
TXN500013,REFZA5D67J2,Wallet
TXN500014,REFONJ4YMM2,Debit Card
TXN500015,REFTZ8IHAQK,Net Banking
TXN500016,REFZ2AK59F8,Wallet
TXN500017,REFIQCGD3Q5,Wallet
TXN500018,REFZB40CMT1,Credit Card
TXN500019,REFB2RPAIBO,Net Banking
TXN500020,REFLOJ1F97W,Credit Card
TXN500021,REF5O7Q0V5L,Debit Card
TXN500022,REFIVFYBEKK,Wallet
TXN500023,REF4K4QJZYR,Debit Card
TXN500024,REF3JFC7HAB,Wallet
TXN500025,REFMCQVF43A,UPI
TXN500026,REF56JUEDZS,Credit Card
TXN500027,REFG5WYARA8,Debit Card
TXN500028,REFGRN6CF2F,Wallet
TXN500029,REFVV8CPTRY,Credit Card
TXN500030,REFXR55R463,Wallet
TXN500031,REFE77K48OE,UPI
TXN500032,REF5CUECXD5,Net Banking
TXN500033,REFJ7VDIS8N,Debit Card
TXN500034,REFEB9WMMHP,Debit Card
TXN500035,REFSQZZP37G,Debit Card
TXN500036,REFS995K9QX,Debit Card
TXN500037,REFL0H6HOFC,Credit Card
TXN500038,REFT7X9HCKM,UPI
TXN500039,REFYWRFM4FW,Net Banking
TXN500040,REFEHAXN0LW,Wallet
TXN500041,REFATLX93NA,Wallet
TXN500042,REF5QTEQQZA,UPI
TXN500043,REF5XKGSOYN,Credit Card
TXN500044,REFBSV3TFRW,Net Banking
TXN500045,REFJ63BE6Y7,UPI
TXN500046,REF9QVPAVRM,UPI
TXN500047,REF66EICO6H,Net Banking
